id_oferta,id_curso,id_municipio,modalidade_graduacao,turno_graduacao,categoria_administrativa
13223,85,3550308,Presencial,Vespertino,Privada sem fins lucrativos
13224,85,3550308,Presencial,Integral,Privada sem fins lucrativos
13225,105,3501905,Presencial,Noturno,Privada com fins lucrativos
13226,105,3501905,Presencial,Matutino,Privada com fins lucrativos
13227,86,3501905,Presencial,Noturno,Privada com fins lucrativos
13228,86,3501905,Presencial,Matutino,Privada com fins lucrativos
13229,84,3501905,Presencial,Matutino,Privada com fins lucrativos
13230,84,3501905,Presencial,Integral,Privada com fins lucrativos
13231,84,3501905,Presencial,Vespertino,Privada com fins lucrativos
13232,84,3501905,Presencial,Noturno,Privada com fins lucrativos
13233,1,4310207,EAD,Noturno,Privada sem fins lucrativos
13234,1,4310207,EAD,Matutino,Privada sem fins lucrativos
13235,1,4310207,EAD,Integral,Privada sem fins lucrativos
13236,1,4310207,EAD,Vespertino,Privada sem fins lucrativos
13237,18,3300704,Presencial,Matutino,Privada com fins lucrativos
13238,18,3300704,Presencial,Noturno,Privada com fins lucrativos
13239,18,3300704,Presencial,Integral,Privada com fins lucrativos
13240,18,3300704,Presencial,Vespertino,Privada com fins lucrativos
13241,22,4308607,Presencial,Noturno,Privada com fins lucrativos
13242,22,4308607,Presencial,Matutino,Privada com fins lucrativos
13243,22,4308607,Presencial,Integral,Privada com fins lucrativos
13244,22,4308607,Presencial,Vespertino,Privada com fins lucrativos
13245,94,2927408,EAD,Noturno,Privada com fins lucrativos
13246,94,2927408,EAD,Integral,Privada com fins lucrativos
13247,94,2927408,EAD,Matutino,Privada com fins lucrativos
13248,94,2927408,EAD,Vespertino,Privada com fins lucrativos
13249,22,4303004,Presencial,Noturno,Privada sem fins lucrativos
13250,22,4303004,Presencial,Vespertino,Privada sem fins lucrativos
13251,22,4303004,Presencial,Matutino,Privada sem fins lucrativos
13252,803,4219705,Presencial,Noturno,Privada com fins lucrativos
13253,803,4219705,Presencial,Matutino,Privada com fins lucrativos
13254,1,2503704,Presencial,Integral,Privada com fins lucrativos
13255,94,3554102,Presencial,Noturno,Privada com fins lucrativos
13256,22,5107909,Presencial,Integral,Privada com fins lucrativos
13257,22,4105508,Presencial,Matutino,Privada sem fins lucrativos
13258,22,4105508,Presencial,Noturno,Privada sem fins lucrativos
13259,22,4105508,Presencial,Vespertino,Privada sem fins lucrativos
13260,22,4105508,Presencial,Integral,Privada sem fins lucrativos
13261,94,5201108,Presencial,Noturno,Privada sem fins lucrativos
13262,104,5201108,Presencial,Noturno,Privada sem fins lucrativos
13263,104,5201108,Presencial,Integral,Privada sem fins lucrativos
13264,93,4314902,Presencial,Integral,Privada com fins lucrativos
13265,93,4314902,Presencial,Vespertino,Privada com fins lucrativos
13266,85,4314902,Presencial,Noturno,Privada com fins lucrativos
13267,85,4314902,Presencial,Matutino,Privada com fins lucrativos
13268,85,4314902,Presencial,Integral,Privada com fins lucrativos
13269,26,4215000,Presencial,Noturno,Privada sem fins lucrativos
13270,26,4215000,Presencial,Matutino,Privada sem fins lucrativos
13271,26,4215000,Presencial,Integral,Privada sem fins lucrativos
13272,83,3136702,Presencial,Noturno,Privada sem fins lucrativos
13273,83,3136702,Presencial,Matutino,Privada sem fins lucrativos
13274,83,3136702,Presencial,Vespertino,Privada sem fins lucrativos
13275,83,3136702,Presencial,Integral,Privada sem fins lucrativos
13276,94,3509502,Presencial,Vespertino,Privada com fins lucrativos
13277,93,3301009,Presencial,Matutino,Privada sem fins lucrativos
13278,93,3301009,Presencial,Vespertino,Privada sem fins lucrativos
13279,93,3301009,Presencial,Noturno,Privada sem fins lucrativos
13280,18,3546603,Presencial,Noturno,Pública Municipal
13281,18,3546603,Presencial,Matutino,Pública Municipal
13282,18,3546603,Presencial,Integral,Pública Municipal
13283,18,3546603,Presencial,Vespertino,Pública Municipal
13284,1,2604106,Presencial,Matutino,Privada sem fins lucrativos
13285,1,2604106,Presencial,Noturno,Privada sem fins lucrativos
13286,1,2604106,Presencial,Integral,Privada sem fins lucrativos
13287,86,4314902,Presencial,Noturno,Privada sem fins lucrativos
13288,86,4314902,Presencial,Matutino,Privada sem fins lucrativos
13289,86,4314902,Presencial,Integral,Privada sem fins lucrativos
13290,86,4314902,Presencial,Vespertino,Privada sem fins lucrativos
13291,87,4314902,Presencial,Matutino,Privada sem fins lucrativos
13292,87,4314902,Presencial,Noturno,Privada sem fins lucrativos
13293,87,4314902,Presencial,Vespertino,Privada sem fins lucrativos
13294,87,4314902,Presencial,Integral,Privada sem fins lucrativos
13295,86,2307304,Presencial,Vespertino,Privada com fins lucrativos
13296,86,2307304,Presencial,Noturno,Privada com fins lucrativos
13297,86,2307304,Presencial,Integral,Privada com fins lucrativos
13298,86,2307304,Presencial,Matutino,Privada com fins lucrativos
13299,84,5300108,Presencial,Noturno,Privada sem fins lucrativos
13300,93,1100205,Presencial,Vespertino,Privada com fins lucrativos
13301,93,1100205,Presencial,Matutino,Privada com fins lucrativos
13302,106,4317103,Presencial,Matutino,Pública Federal
13303,106,4317103,Presencial,Noturno,Pública Federal
13304,106,4317103,Presencial,Integral,Pública Federal
13305,1,4113502,Presencial,Noturno,Privada sem fins lucrativos
13306,1,4113502,Presencial,Integral,Privada sem fins lucrativos
13307,1,4113502,Presencial,Matutino,Privada sem fins lucrativos
13308,1,4101408,Presencial,Matutino,Pública Estadual
13309,1,4101408,Presencial,Noturno,Pública Estadual
13310,1,4101408,Presencial,Integral,Pública Estadual
13311,1,4101408,Presencial,Vespertino,Pública Estadual
13312,22,2408003,Presencial,Noturno,Pública Federal
13313,22,2408003,Presencial,Integral,Pública Federal
13314,22,2408003,Presencial,Matutino,Pública Federal
13315,2,4218707,EAD,Noturno,Privada sem fins lucrativos
13316,2,4218707,EAD,Matutino,Privada sem fins lucrativos
13317,2,4218707,EAD,Vespertino,Privada sem fins lucrativos
13318,2,4218707,EAD,Integral,Privada sem fins lucrativos
13319,106,5300108,Presencial,Matutino,Privada sem fins lucrativos
13320,106,5300108,Presencial,Vespertino,Privada sem fins lucrativos
13321,13,3548500,Presencial,Matutino,Privada com fins lucrativos
13322,13,3548500,Presencial,Noturno,Privada com fins lucrativos
13323,13,3548500,Presencial,Integral,Privada com fins lucrativos
13324,1,2604106,Presencial,Noturno,Pública Estadual
13325,1,2604106,Presencial,Matutino,Pública Estadual
13326,1,2604106,Presencial,Integral,Pública Estadual
13327,1,2604106,Presencial,Vespertino,Pública Estadual
13328,1,2612208,Presencial,Matutino,Pública Estadual
13329,1,2612208,Presencial,Noturno,Pública Estadual
13330,1,2612208,Presencial,Integral,Pública Estadual
13331,1,2612208,Presencial,Vespertino,Pública Estadual
13332,22,2610707,Presencial,Matutino,Privada com fins lucrativos
13333,22,2610707,Presencial,Vespertino,Privada com fins lucrativos
13334,22,2610707,Presencial,Noturno,Privada com fins lucrativos
13335,22,2610707,Presencial,Integral,Privada com fins lucrativos
13336,22,3541000,Presencial,Noturno,Privada com fins lucrativos
13337,22,3541000,Presencial,Matutino,Privada com fins lucrativos
13338,22,3541000,Presencial,Integral,Privada com fins lucrativos
13339,22,3541000,Presencial,Vespertino,Privada com fins lucrativos
13340,106,4304606,EAD,Noturno,Privada sem fins lucrativos
13341,106,4304606,EAD,Matutino,Privada sem fins lucrativos
13342,106,4304606,EAD,Vespertino,Privada sem fins lucrativos
13343,106,4304606,EAD,Integral,Privada sem fins lucrativos
13344,88,2800308,Presencial,Noturno,Privada com fins lucrativos
13345,88,2800308,Presencial,Matutino,Privada com fins lucrativos
13346,88,2800308,Presencial,Integral,Privada com fins lucrativos
13347,85,4314407,Presencial,Noturno,Privada sem fins lucrativos
13348,85,4314407,Presencial,Matutino,Privada sem fins lucrativos
13349,85,4314407,Presencial,Vespertino,Privada sem fins lucrativos
13350,85,4314407,Presencial,Integral,Privada sem fins lucrativos
13351,1,2100055,Presencial,Noturno,Pública Estadual
13352,1,2100055,Presencial,Matutino,Pública Estadual
13353,1,2100055,Presencial,Vespertino,Pública Estadual
13354,1,2100055,Presencial,Integral,Pública Estadual
13355,106,4314407,Presencial,Vespertino,Pública Federal
13356,106,4314407,Presencial,Noturno,Pública Federal
13357,106,4314407,Presencial,Matutino,Pública Federal
13358,106,4314407,Presencial,Integral,Pública Federal
13359,22,2601102,Presencial,Matutino,Pública Municipal
13360,22,2601102,Presencial,Noturno,Pública Municipal
13361,22,2601102,Presencial,Integral,Pública Municipal
13362,2,2601102,Presencial,Matutino,Pública Municipal
13363,2,2601102,Presencial,Noturno,Pública Municipal
13364,2,2601102,Presencial,Vespertino,Pública Municipal
13365,2,2601102,Presencial,Integral,Pública Municipal
13366,2,5211909,Presencial,Vespertino,Pública Federal
13367,2,5211909,Presencial,Noturno,Pública Federal
13368,2,5211909,Presencial,Integral,Pública Federal
13369,2,5211909,Presencial,Matutino,Pública Federal
13370,94,3550308,EAD,Noturno,Privada com fins lucrativos
13371,94,3550308,EAD,Matutino,Privada com fins lucrativos
13372,94,3550308,EAD,Vespertino,Privada com fins lucrativos
13373,94,3550308,EAD,Integral,Privada com fins lucrativos
13374,86,3543402,Presencial,Matutino,Privada com fins lucrativos
13375,86,3543402,Presencial,Noturno,Privada com fins lucrativos
13376,86,3543402,Presencial,Integral,Privada com fins lucrativos
13377,87,4313409,Presencial,Matutino,Privada sem fins lucrativos
13378,87,4313409,Presencial,Integral,Privada sem fins lucrativos
13379,87,4313409,Presencial,Noturno,Privada sem fins lucrativos
13380,1,4115200,EAD,Matutino,Privada com fins lucrativos
13381,1,4115200,EAD,Noturno,Privada com fins lucrativos
13382,1,4115200,EAD,Vespertino,Privada com fins lucrativos
13383,1,4115200,EAD,Integral,Privada com fins lucrativos
13384,85,4115200,EAD,Noturno,Privada com fins lucrativos
13385,85,4115200,EAD,Matutino,Privada com fins lucrativos
13386,85,4115200,EAD,Integral,Privada com fins lucrativos
13387,85,4115200,EAD,Vespertino,Privada com fins lucrativos
13388,18,5105150,Presencial,Noturno,Privada sem fins lucrativos
13389,18,5105150,Presencial,Matutino,Privada sem fins lucrativos
13390,18,5105150,Presencial,Integral,Privada sem fins lucrativos
13391,105,3530607,Presencial,Matutino,Privada com fins lucrativos
13392,105,3530607,Presencial,Noturno,Privada com fins lucrativos
13393,105,3530607,Presencial,Vespertino,Privada com fins lucrativos
13394,85,3530607,Presencial,Integral,Privada com fins lucrativos
13395,38,3550308,EAD,Noturno,Privada com fins lucrativos
13396,38,3550308,EAD,Matutino,Privada com fins lucrativos
13397,38,3550308,EAD,Integral,Privada com fins lucrativos
13398,38,3550308,EAD,Vespertino,Privada com fins lucrativos
13399,1,4204202,Presencial,Vespertino,Privada sem fins lucrativos
13400,83,4305108,Presencial,Noturno,Privada sem fins lucrativos
13401,83,4305108,Presencial,Matutino,Privada sem fins lucrativos
13402,83,4305108,Presencial,Integral,Privada sem fins lucrativos
13403,83,4305108,Presencial,Vespertino,Privada sem fins lucrativos
13404,104,3549805,Presencial,Noturno,Privada sem fins lucrativos
13405,84,3549805,Presencial,Noturno,Privada sem fins lucrativos
13406,84,3549805,Presencial,Integral,Privada sem fins lucrativos
13407,84,3549805,Presencial,Matutino,Privada sem fins lucrativos
13408,2,5204409,Presencial,Matutino,Pública Municipal
13409,2,5204409,Presencial,Noturno,Pública Municipal
13410,2,5204409,Presencial,Vespertino,Pública Municipal
13411,2,5204409,Presencial,Integral,Pública Municipal
13412,18,4204202,Presencial,Vespertino,Privada sem fins lucrativos
13413,1,2800308,EAD,Integral,Privada com fins lucrativos
13414,1,2800308,EAD,Noturno,Privada com fins lucrativos
13415,1,2800308,EAD,Vespertino,Privada com fins lucrativos
13416,1,2800308,EAD,Matutino,Privada com fins lucrativos
13417,2,4216602,Presencial,Noturno,Privada sem fins lucrativos
13418,2,4216602,Presencial,Matutino,Privada sem fins lucrativos
13419,2,4216602,Presencial,Vespertino,Privada sem fins lucrativos
13420,2,4216602,Presencial,Integral,Privada sem fins lucrativos
13421,104,4205407,Presencial,Noturno,Privada sem fins lucrativos
13422,104,4205407,Presencial,Integral,Privada sem fins lucrativos
13423,104,4205407,Presencial,Matutino,Privada sem fins lucrativos
13424,104,4205407,Presencial,Vespertino,Privada sem fins lucrativos
13425,81,4202008,Presencial,Matutino,Privada sem fins lucrativos
13426,81,4202008,Presencial,Integral,Privada sem fins lucrativos
13427,81,4202008,Presencial,Noturno,Privada sem fins lucrativos
13428,81,4202008,Presencial,Vespertino,Privada sem fins lucrativos
13429,1,3304557,EAD,Matutino,Privada com fins lucrativos
13430,1,3304557,EAD,Noturno,Privada com fins lucrativos
13431,1,3304557,EAD,Integral,Privada com fins lucrativos
13432,1,3304557,EAD,Vespertino,Privada com fins lucrativos
13433,18,3525300,Presencial,Noturno,Privada sem fins lucrativos
13434,18,3525300,Presencial,Matutino,Privada sem fins lucrativos
13435,18,3525300,Presencial,Integral,Privada sem fins lucrativos
13436,18,3525300,Presencial,Vespertino,Privada sem fins lucrativos
13437,86,3167202,Presencial,Noturno,Privada sem fins lucrativos
13438,86,3167202,Presencial,Matutino,Privada sem fins lucrativos
13439,86,3167202,Presencial,Integral,Privada sem fins lucrativos
13440,86,3167202,Presencial,Vespertino,Privada sem fins lucrativos
13441,18,4219507,Presencial,Noturno,Privada sem fins lucrativos
13442,18,4219507,Presencial,Vespertino,Privada sem fins lucrativos
13443,18,4219507,Presencial,Matutino,Privada sem fins lucrativos
13444,18,4219507,Presencial,Integral,Privada sem fins lucrativos
13445,1,3106200,EAD,Noturno,Privada sem fins lucrativos
13446,1,3106200,EAD,Matutino,Privada sem fins lucrativos
13447,1,3106200,EAD,Integral,Privada sem fins lucrativos
13448,1,3106200,EAD,Vespertino,Privada sem fins lucrativos
13449,2,2111300,Presencial,Matutino,Pública Estadual
13450,2,2111300,Presencial,Noturno,Pública Estadual
13451,2,2111300,Presencial,Integral,Pública Estadual
13452,2,2111300,Presencial,Vespertino,Pública Estadual
13453,2,2101202,Presencial,Noturno,Pública Estadual
13454,2,2101202,Presencial,Vespertino,Pública Estadual
13455,2,2101202,Presencial,Matutino,Pública Estadual
13456,2,2101202,Presencial,Integral,Pública Estadual
13457,94,3170107,Presencial,Noturno,Privada sem fins lucrativos
13458,94,3170107,Presencial,Matutino,Privada sem fins lucrativos
13459,1,3302403,Presencial,Noturno,Pública Municipal
13460,1,3302403,Presencial,Integral,Pública Municipal
13461,1,3302403,Presencial,Matutino,Pública Municipal
13462,1,3302403,Presencial,Vespertino,Pública Municipal
13463,18,5205109,Presencial,Noturno,Pública Federal
13464,18,5003702,Presencial,Vespertino,Pública Federal
13465,18,5003702,Presencial,Noturno,Pública Federal
13466,18,5003702,Presencial,Matutino,Pública Federal
13467,18,5003702,Presencial,Integral,Pública Federal
13468,81,5003702,Presencial,Matutino,Pública Federal
13469,81,5003702,Presencial,Noturno,Pública Federal
13470,81,5003702,Presencial,Integral,Pública Federal
13471,81,5003702,Presencial,Vespertino,Pública Federal
13472,103,5300108,Presencial,Vespertino,Privada com fins lucrativos
13473,85,5300108,Presencial,Matutino,Privada com fins lucrativos
13474,85,5300108,Presencial,Noturno,Privada com fins lucrativos
13475,85,5300108,Presencial,Integral,Privada com fins lucrativos
13476,85,5300108,Presencial,Vespertino,Privada com fins lucrativos
13477,38,3113305,Presencial,Matutino,Pública Estadual
13478,38,3113305,Presencial,Integral,Pública Estadual
13479,38,3113305,Presencial,Noturno,Pública Estadual
13480,38,3113305,Presencial,Vespertino,Pública Estadual
13481,1,3143302,Presencial,Noturno,Pública Federal
13482,1,3143302,Presencial,Integral,Pública Federal
13483,1,3143302,Presencial,Matutino,Pública Federal
13484,26,3106200,Presencial,Matutino,Pública Federal
13485,26,3106200,Presencial,Integral,Pública Federal
13486,26,3106200,Presencial,Noturno,Pública Federal
13487,26,3106200,Presencial,Vespertino,Pública Federal
13488,100,3106200,Presencial,Matutino,Pública Federal
